2.40370251229322,2.06600296499345,0
3.03368444477919,1.28939222503042,0
4.16744261566129,2.53607365951508,0
4.79742582929472,1.75946410656716,0
2.55033123294076,3.47259561972414,0
3.18031116181084,2.69598502588993,0
4.314071564616,3.94266507059785,0
4.94405271372988,3.16605521269087,0
2.69695607092821,4.87918722163141,0
3.32694043897931,4.10257788001914,0
4.46069718960918,5.34925739163558,0
5.09067932371224,4.57264769079798,0
2.8435836061638,6.28577837231124,0
3.47356606574711,5.50916941318061,0
4.60732419439331,6.75584938738457,0
5.23730580668531,5.97923951219586,0
5.76268631766633,2.02075114945568,0
6.39266858373182,1.24414165915347,0
7.52642583049578,2.49082186726648,0
8.15640877695904,1.71421314489763,0
5.90931221813146,3.42734311514177,0
6.53929462705919,2.65073361357034,0
7.67305113564233,3.89741351544371,0
8.30303567624586,3.12080421939535,0
6.05593881254712,4.83393571878306,0
6.68591990217826,4.05732583871063,0
7.81968078665414,5.30400649159247,0
8.44966046860717,4.5273956543839,0
6.20256618638842,6.24052686166714,0
6.83254913343,5.46391714450411,0
7.96630880462662,6.71059928113809,0
8.59629000445437,5.9339880775122,0
